,Country Name,Country Code,Year,PIB_(1000_US$)
10807,Upper middle income,UMC,2000,4558857426.81539
10808,Uruguay,URY,2000,22823255.8018447
10809,United States,USA,2000,10252345464.0
10810,Uzbekistan,UZB,2000,13760513.969314
10811,St. Vincent and the Grenadines,VCT,2000,396261.37037037004
10812,"Venezuela, RB",VEN,2000,117140723.52941199
10815,Vietnam,VNM,2000,31172518.4033162
10816,Vanuatu,VUT,2000,272014.693050806
10817,World,WLD,2000,33587693547.0975
10818,Samoa,WSM,2000,269019.710327456
10819,Kosovo,XKX,2000,1849196.08205507
10820,"Yemen, Rep.",YEM,2000,9652436.179646049
10821,South Africa,ZAF,2000,136361298.082061
10822,Zambia,ZMB,2000,3600683.0397325396
10823,Zimbabwe,ZWE,2000,6689957.6
10824,Aruba,ABW,2001,1920111.73184358
10826,Angola,AGO,2001,8936063.72320121
10827,Albania,ALB,2001,3922099.47097313
10828,Andorra,AND,2001,1496912.75167785
10829,Arab World,ARB,2001,723369627.6099641
10830,United Arab Emirates,ARE,2001,103311640.57181801
10831,Argentina,ARG,2001,268696750.0
10832,Armenia,ARM,2001,2118467.91337873
10834,Antigua and Barbuda,ATG,2001,800740.259259259
10835,Australia,AUS,2001,378376086.72319394
10836,Austria,AUT,2001,197337879.194631
10837,Azerbaijan,AZE,2001,5707720.3908514995
10838,Burundi,BDI,2001,876794.723068586
10839,Belgium,BEL,2001,236541297.53915
10840,Benin,BEN,2001,2680213.9314647196
10841,Burkina Faso,BFA,2001,2812845.51357125
10842,Bangladesh,BGD,2001,53991289.844329104
10843,Bulgaria,BGR,2001,14075616.789490499
10844,Bahrain,BHR,2001,8976196.80851064
10845,"Bahamas, The",BHS,2001,8317830.0
10846,Bosnia and Herzegovina,BIH,2001,5748993.41142021
10847,Belarus,BLR,2001,12354820.1438849
10848,Belize,BLZ,2001,871860.6
10849,Bermuda,BMU,2001,3680483.0
10850,Bolivia,BOL,2001,8141537.937610679
10851,Brazil,BRA,2001,559372276.081966
10852,Barbados,BRB,2001,3116650.0
10853,Brunei Darussalam,BRN,2001,5601090.584361221
10854,Bhutan,BTN,2001,461444.51446410303
10855,Botswana,BWA,2001,5489608.29966445
10856,Central African Republic,CAF,2001,931833.3027528571
10857,Canada,CAN,2001,736379777.892562
10858,Central Europe and the Baltics,CEB,2001,467920101.205476
10859,Switzerland,CHE,2001,278631192.225646
10860,Channel Islands,CHI,2001,6232906.2904851
10861,Chile,CHL,2001,70979923.9603742
10862,China,CHN,2001,1339395718.8653
10863,Cote d'Ivoire,CIV,2001,11192560.8272962
10864,Cameroon,CMR,2001,10371327.7564548
10865,"Congo, Dem. Rep.",COD,2001,7438189.10033333
10866,"Congo, Rep.",COG,2001,2794259.78308097
10867,Colombia,COL,2001,98211749.5955442
10868,Comoros,COM,2001,378180.913355762
10869,Cabo Verde,CPV,2001,563024.3832966259
10870,Costa Rica,CRI,2001,15913363.4405692
10871,Caribbean small states,CSS,2001,35220883.6183909
10872,Cuba,CUB,2001,31682400.0
10875,Cyprus,CYP,2001,10397897.085610202
10876,Czech Republic,CZE,2001,67523642.2624009
10877,Germany,DEU,2001,1944107382.5503402
10878,Djibouti,DJI,2001,572417.4408201621
10879,Dominica,DMA,2001,340205.07407407404
10880,Denmark,DNK,2001,164791442.543375
10881,Dominican Republic,DOM,2001,25599311.4493848
10882,Algeria,DZA,2001,54743249.368645996
10883,East Asia & Pacific (excluding high income),EAP,2001,1846150081.14917
10884,Early-demographic dividend,EAR,2001,3263070407.58543
10885,East Asia & Pacific,EAS,2001,7701455370.043059
10886,Europe & Central Asia (excluding high income),ECA,2001,693215823.118446
10887,Europe & Central Asia,ECS,2001,10138741759.5365
10888,Ecuador,ECU,2001,24468324.0
10889,"Egypt, Arab Rep.",EGY,2001,97632008.70985301
10890,Euro area,EMU,2001,6590688581.56715
10891,Eritrea,ERI,2001,752368.495512622
10892,Spain,ESP,2001,627286800.894855
10893,Estonia,EST,2001,6259258.25798944
10894,Ethiopia,ETH,2001,8231326.01647494
10895,European Union,EUU,2001,9026190275.32419
10896,Fragile and conflict affected situations,FCS,2001,201682770.770107
10897,Finland,FIN,2001,129421029.082774
10898,Fiji,FJI,2001,1660102.34560309
10899,France,FRA,2001,1376465324.38479
10900,Faroe Islands,FRO,2001,1147654.63545922
10901,"Micronesia, Fed. Sts.",FSM,2001,240970.948953606
10902,Gabon,GAB,2001,5018874.179187039
10903,United Kingdom,GBR,2001,1640246149.41701
10904,Georgia,GEO,2001,3219488.66377231
10905,Ghana,GHA,2001,5314909.95392992
10907,Guinea,GIN,2001,2833442.75043639
10908,"Gambia, The",GMB,2001,687408.8046305269
10909,Guinea-Bissau,GNB,2001,392278.16819989705
10910,Equatorial Guinea,GNQ,2001,1461139.02202954
10911,Greece,GRC,2001,136191353.467562
10912,Grenada,GRD,2001,520444.18518518494
10913,Greenland,GRL,2001,1086172.9225741301
10914,Guatemala,GTM,2001,18702802.522077702
10916,Guyana,GUY,2001,712167.575624277
10917,High income,HIC,2001,27330271389.3709
10918,"Hong Kong SAR, China",HKG,2001,169403241.524337
10919,Honduras,HND,2001,7565869.92773763
10920,Heavily indebted poor countries (HIPC),HPC,2001,155233307.328685
10921,Croatia,HRV,2001,23179799.796199698
10922,Haiti,HTI,2001,3596443.0045616496
10923,Hungary,HUN,2001,53749989.0920197
10924,IBRD only,IBD,2001,5890245254.355741
10925,IDA & IBRD total,IBT,2001,6344383265.1328
10926,IDA total,IDA,2001,456092067.744516
10927,IDA blend,IDB,2001,201330057.72806302
10928,Indonesia,IDN,2001,160446947.784909
10929,IDA only,IDX,2001,253105603.378534
10930,Isle of Man,IMN,2001,1659131.24373837
10931,India,IND,2001,485441014.53863794
10933,Ireland,IRL,2001,109135253.959732
10934,"Iran, Islamic Rep.",IRN,2001,126878750.29596199
10936,Iceland,ISL,2001,8205357.16441227
10937,Israel,ISR,2001,130756336.68592599
10938,Italy,ITA,2001,1167012796.4205801
10939,Jamaica,JAM,2001,9178016.49305556
10940,Jordan,JOR,2001,9101452.75035261
10941,Japan,JPN,2001,4303544259.84272
10942,Kazakhstan,KAZ,2001,22152694.161888197
10943,Kenya,KEN,2001,12986007.4258781
10944,Kyrgyz Republic,KGZ,2001,1525116.3702793901
10945,Cambodia,KHM,2001,3984000.5170234498
10946,Kiribati,KIR,2001,63101.272369918304
10947,St. Kitts and Nevis,KNA,2001,475443.702962222
10948,"Korea, Rep.",KOR,2001,533052076.31352705
10949,Kuwait,KWT,2001,34887512.2269319
10950,Latin America & Caribbean (excluding high income),LAC,2001,2033378080.5238898
10951,Lao PDR,LAO,2001,1768619.05834647
10952,Lebanon,LBN,2001,17649751.2437811
10953,Liberia,LBR,2001,906000.0
10954,Libya,LBY,2001,34110064.4521567
10955,St. Lucia,LCA,2001,798333.8148148151
10956,Latin America & Caribbean,LCN,2001,2238818343.69659
10957,Least developed countries: UN classification,LDC,2001,202659457.193751
10958,Low income,LIC,2001,129522750.694612
10959,Liechtenstein,LIE,2001,2491822.7068025605
10960,Sri Lanka,LKA,2001,15749753.8048344
10961,Lower middle income,LMC,2001,1309387058.40008
10962,Low & middle income,LMY,2001,6055883457.08495
10963,Lesotho,LSO,2001,825706.9612386889
10964,Late-demographic dividend,LTE,2001,3516240823.02731
10965,Lithuania,LTU,2001,12252498.9210186
10966,Luxembourg,LUX,2001,21272418.7919463
10967,Latvia,LVA,2001,8334748.1531229
10968,"Macao SAR, China",MAC,2001,6811227.98282193
10970,Morocco,MAR,2001,39459581.2173759
10971,Monaco,MCO,2001,2671424.9664429496
10972,Moldova,MDA,2001,1480673.59405602
10973,Madagascar,MDG,2001,4529575.34756805
10974,Maldives,MDV,2001,870179.738562091
10975,Middle East & North Africa,MEA,2001,970607697.264926
10976,Mexico,MEX,2001,756706300.5897909
10977,Marshall Islands,MHL,2001,122824.0
10978,Middle income,MIC,2001,5928329651.94783
10979,North Macedonia,MKD,2001,3709637.8299486605
10980,Mali,MLI,2001,3465305.9934778297
10981,Malta,MLT,2001,4331870.647715351
10982,Myanmar,MMR,2001,6477790.6882284405
10983,Middle East & North Africa (excluding high income),MNA,2001,467287414.966199
10984,Montenegro,MNE,2001,1159869.24592513
10985,Mongolia,MNG,2001,1267997.9343125
10987,Mozambique,MOZ,2001,5311092.49599103
10988,Mauritania,MRT,2001,1295539.9543870199
10989,Mauritius,MUS,2001,4613630.62277501
10990,Malawi,MWI,2001,1716502.8622954
10991,Malaysia,MYS,2001,92783947.3684211
10992,North America,NAC,2001,11321881659.8926
10993,Namibia,NAM,2001,3476452.4462203197
10995,Niger,NER,2001,1945327.5646504199
10996,Nigeria,NGA,2001,74030364.47205059
10997,Nicaragua,NIC,2001,5323146.56570315
10998,Netherlands,NLD,2001,431213422.81879205
10999,Norway,NOR,2001,173972218.82402697
11000,Nepal,NPL,2001,6007055.042176871
11002,New Zealand,NZL,2001,53872425.9166248
11003,OECD members,OED,2001,27140359546.6927
11004,Oman,OMN,2001,19452015.6046814
11005,Other small states,OSS,2001,90955180.9628853
11006,Pakistan,PAK,2001,72309738.9213329
11007,Panama,PAN,2001,12502013.4
11008,Peru,PER,2001,52030158.775405504
11009,Philippines,PHL,2001,76262072.46737759
11010,Palau,PLW,2001,156737.1
11011,Papua New Guinea,PNG,2001,3081024.21242924
11012,Poland,POL,2001,190521263.343023
11013,Pre-demographic dividend,PRE,2001,237818881.04325303
11014,Puerto Rico,PRI,2001,69208400.0
11016,Portugal,PRT,2001,121498889.485459
11017,Paraguay,PRY,2001,8495806.43218467
11018,West Bank and Gaza,PSE,2001,4003700.0
11019,Pacific island small states,PSS,2001,3380977.57187981
11020,Post-demographic dividend,PST,2001,26027729634.2546
11022,Qatar,QAT,2001,17538461.5384615
11023,Romania,ROU,2001,40394824.6791232
11024,Russian Federation,RUS,2001,306602070.6205
11025,Rwanda,RWA,2001,1674685.24819528
11026,South Asia,SAS,2001,638696016.7282789
11027,Saudi Arabia,SAU,2001,184137469.73333302
11028,Sudan,SDN,2001,13182979.783533001
11029,Senegal,SEN,2001,6174898.37014018
11030,Singapore,SGP,2001,89794943.3498912
11031,Solomon Islands,SLB,2001,400463.4520651759
11032,Sierra Leone,SLE,2001,1090467.71230773
11033,El Salvador,SLV,2001,12282533.6
11034,San Marino,SMR,2001,1160626.39821029
11036,Serbia,SRB,2001,12267175.4812542
11037,Sub-Saharan Africa (excluding high income),SSA,2001,377895386.385302
11039,Sub-Saharan Africa,SSF,2001,378521845.469984
11040,Small states,SST,2001,129609057.23403901
11041,Sao Tome and Principe,STP,2001,75951.127727338
11042,Suriname,SUR,2001,834279.3577981651
11043,Slovak Republic,SVK,2001,30752150.3355705
11044,Slovenia,SVN,2001,20876309.5755183
11045,Sweden,SWE,2001,241018965.83439
11046,Eswatini,SWZ,2001,1542477.35499355
11048,Seychelles,SYC,2001,622262.057191635
11049,Syrian Arab Republic,SYR,2001,21099833.783503003
11050,Turks and Caicos Islands,TCA,2001,358744.8
11051,Chad,TCD,2001,1709347.7933287302
11052,East Asia & Pacific (IDA & IBRD countries),TEA,2001,1842345403.2834399
11053,Europe & Central Asia (IDA & IBRD countries),TEC,2001,906916886.2576691
11054,Togo,TGO,2001,1481141.8499846898
11055,Thailand,THA,2001,120296746.256631
11056,Tajikistan,TJK,2001,1080768.9065003
11057,Turkmenistan,TKM,2001,3534803.92156863
11058,Latin America & the Caribbean (IDA & IBRD countries),TLA,2001,2116177463.52244
11059,Timor-Leste,TLS,2001,517708.5
11060,Middle East & North Africa (IDA & IBRD countries),TMN,2001,463264848.29606897
11061,Tonga,TON,2001,181244.788473329
11062,South Asia (IDA & IBRD),TSA,2001,638696016.7282789
11063,Sub-Saharan Africa (IDA & IBRD countries),TSS,2001,378521845.469984
11064,Trinidad and Tobago,TTO,2001,8824873.25932105
11065,Tunisia,TUN,2001,22066101.3414888
11066,Turkey,TUR,2001,200251925.227875
11067,Tuvalu,TUV,2001,13196.544946726
11068,Tanzania,TZA,2001,13581644.2457352
11069,Uganda,UGA,2001,5840503.868572449
11070,Ukraine,UKR,2001,37972301.3346736
11071,Upper middle income,UMC,2001,4619269163.253309
11072,Uruguay,URY,2001,20898788.4166348
11073,United States,USA,2001,10581821399.0
11074,Uzbekistan,UZB,2001,11401421.3291974
11075,St. Vincent and the Grenadines,VCT,2001,430039.296296296
11076,"Venezuela, RB",VEN,2001,122903960.20450501
11079,Vietnam,VNM,2001,32685198.7353053
11080,Vanuatu,VUT,2001,257926.88172042998
11081,World,WLD,2001,33395802459.1566
11082,Samoa,WSM,2001,273088.3571637
11083,Kosovo,XKX,2001,2535333.6318853605
11084,"Yemen, Rep.",YEM,2001,9861560.09474009
11085,South Africa,ZAF,2001,121514658.73716499
11086,Zambia,ZMB,2001,4094480.9881193102
11087,Zimbabwe,ZWE,2001,6777384.7
11088,Aruba,ABW,2002,1941340.7821229103
11089,Afghanistan,AFG,2002,4055176.93336905
11090,Angola,AGO,2002,15285594.828418002
11091,Albania,ALB,2002,4348070.16519261
11092,Andorra,AND,2002,1733116.8831168802
11093,Arab World,ARB,2002,729106974.5900041
11094,United Arab Emirates,ARE,2002,109816201.49761699
11095,Argentina,ARG,2002,97724004.2518602
11096,Armenia,ARM,2002,2376335.0483997604
11097,American Samoa,ASM,2002,514000.0
11098,Antigua and Barbuda,ATG,2002,814615.333333333
11099,Australia,AUS,2002,394648911.678526
11100,Austria,AUT,2002,213377771.503858
11101,Azerbaijan,AZE,2002,6235856.81958445
11102,Burundi,BDI,2002,825394.490159111
11103,Belgium,BEL,2002,257157820.44042897
11104,Benin,BEN,2002,3054571.0816912
11105,Burkina Faso,BFA,2002,3205592.28979773
11106,Bangladesh,BGD,2002,54724081.4905102
11107,Bulgaria,BGR,2002,16276456.427539699
11108,Bahrain,BHR,2002,9593510.63829787
11109,"Bahamas, The",BHS,2002,8881160.0
11110,Bosnia and Herzegovina,BIH,2002,6651106.83349374
11111,Belarus,BLR,2002,14594249.022892201
11112,Belize,BLZ,2002,932551.85
11113,Bermuda,BMU,2002,3937228.0
11114,Bolivia,BOL,2002,7905485.216178521
11115,Brazil,BRA,2002,507962487.700024
11116,Barbados,BRB,2002,3169600.0
11117,Brunei Darussalam,BRN,2002,5843329.10756171
11118,Bhutan,BTN,2002,520849.551268768
11119,Botswana,BWA,2002,5438857.10673536
11120,Central African Republic,CAF,2002,991387.87012463
11121,Canada,CAN,2002,757950678.64653
11122,Central Europe and the Baltics,CEB,2002,527159600.339456
11123,Switzerland,CHE,2002,301416655.973309
11124,Channel Islands,CHI,2002,6663669.064748201
11125,Chile,CHL,2002,69736811.4351032
11126,China,CHN,2002,1470550015.0815501
11127,Cote d'Ivoire,CIV,2002,12346919.2161359
11128,Cameroon,CMR,2002,11579343.0881613
11129,"Congo, Dem. Rep.",COD,2002,8728038.525140341
11130,"Congo, Rep.",COG,2002,3019993.73877492
11131,Colombia,COL,2002,97963003.8047851
11132,Comoros,COM,2002,423962.976722333
11133,Cabo Verde,CPV,2002,620974.6602303031
11134,Costa Rica,CRI,2002,16504795.5927964
11135,Caribbean small states,CSS,2002,36957890.2262612
11136,Cuba,CUB,2002,33590500.0
11139,Cyprus,CYP,2002,11420227.8846154
11140,Czech Republic,CZE,2002,81910771.9939155
11141,Germany,DEU,2002,2068624129.49369
11142,Djibouti,DJI,2002,591122.0396013979
11143,Dominica,DMA,2002,333195.185185185
11144,Denmark,DNK,2002,178635163.71743104
11145,Dominican Republic,DOM,2002,27362875.602501098
11146,Algeria,DZA,2002,56758113.501167096
11147,East Asia & Pacific (excluding high income),EAP,2002,2043278205.6111698
11148,Early-demographic dividend,EAR,2002,3168631782.0128503
11149,East Asia & Pacific,EAS,2002,7823647109.01591
11150,Europe & Central Asia (excluding high income),ECA,2002,793295224.939441
11151,Europe & Central Asia,ECS,2002,11083621096.5434
11152,Ecuador,ECU,2002,28548945.0
11153,"Egypt, Arab Rep.",EGY,2002,87850683.97866909
11154,Euro area,EMU,2002,7166369642.43636
11155,Eritrea,ERI,2002,729321.3666518611
11156,Spain,ESP,2002,705394315.829098
11157,Estonia,EST,2002,7372457.19129698
11158,Ethiopia,ETH,2002,7850809.49816803
11159,European Union,EUU,2002,9832173829.885052
11160,Fragile and conflict affected situations,FCS,2002,193862577.97148898
11161,Finland,FIN,2002,139738377.564465
11162,Fiji,FJI,2002,1842691.48109196
11163,France,FRA,2002,1494286655.37361
11164,Faroe Islands,FRO,2002,1262669.8924595
11165,"Micronesia, Fed. Sts.",FSM,2002,242517.24123715897
11166,Gabon,GAB,2002,5310381.15135952
11167,United Kingdom,GBR,2002,1784473920.86331
11168,Georgia,GEO,2002,3395728.0138452398
11169,Ghana,GHA,2002,6166330.1362948
11171,Guinea,GIN,2002,2949637.03904424
11172,"Gambia, The",GMB,2002,578236.035104279
11173,Guinea-Bissau,GNB,2002,415843.48199869104
11174,Equatorial Guinea,GNQ,2002,1806742.7422731102
11175,Greece,GRC,2002,153830947.01675102
11176,Grenada,GRD,2002,540336.925925926
11177,Greenland,GRL,2002,1169138.7893143499
11178,Guatemala,GTM,2002,20776403.7741156
11179,Guam,GUM,2002,3385000.0
11180,Guyana,GUY,2002,726131.4347153379
11181,High income,HIC,2002,28482010271.244602
11182,"Hong Kong SAR, China",HKG,2002,166349228.737386
11183,Honduras,HND,2002,7775078.402927849
11184,Heavily indebted poor countries (HIPC),HPC,2002,167013177.721864
11185,Croatia,HRV,2002,26815719.6031353
11186,Haiti,HTI,2002,3472191.96242287
11187,Hungary,HUN,2002,67608919.1443684
11188,IBRD only,IBD,2002,5983277676.14003
11189,IDA & IBRD total,IBT,2002,6472128302.08294
11190,IDA total,IDA,2002,491469446.52499104
11191,IDA blend,IDB,2002,222642338.140889
11192,Indonesia,IDN,2002,195660611.165183
11193,IDA only,IDX,2002,266776815.849083
11194,Isle of Man,IMN,2002,1947332.92174718
11195,India,IND,2002,514937948.87008
11197,Ireland,IRL,2002,127949875.023527
11198,"Iran, Islamic Rep.",IRN,2002,128626917.50372
11200,Iceland,ISL,2002,9294651.863319142
11201,Israel,ISR,2002,121123828.59132901
11202,Italy,ITA,2002,1270712309.4297
11203,Jamaica,JAM,2002,9694169.756901529
11204,Jordan,JOR,2002,9716868.8293371
11205,Japan,JPN,2002,4115116279.06977
11206,Kazakhstan,KAZ,2002,24636593.2233467
11207,Kenya,KEN,2002,13147743.9107241
11208,Kyrgyz Republic,KGZ,2002,1605643.10473021
11209,Cambodia,KHM,2002,4284028.48253766
11210,Kiribati,KIR,2002,72196.4576768445
11211,St. Kitts and Nevis,KNA,2002,497328.95858821797
11212,"Korea, Rep.",KOR,2002,609020054.512465
11213,Kuwait,KWT,2002,38137545.2451464
11214,Latin America & Caribbean (excluding high income),LAC,2002,1809034867.6795201
11215,Lao PDR,LAO,2002,1758176.6530774601
11216,Lebanon,LBN,2002,19152238.8059701
11217,Liberia,LBR,2002,927000.0
11218,Libya,LBY,2002,20481889.7637795
11219,St. Lucia,LCA,2002,805069.1481481481
11220,Latin America & Caribbean,LCN,2002,2008886361.72706
11221,Least developed countries: UN classification,LDC,2002,220116771.22459102
11222,Low income,LIC,2002,137875626.895361
11223,Liechtenstein,LIE,2002,2688630.82253304
11224,Sri Lanka,LKA,2002,16536535.6470834
11225,Lower middle income,LMC,2002,1412931455.1331599
11226,Low & middle income,LMY,2002,6181155474.63287
11227,Lesotho,LSO,2002,775780.697676625
11228,Late-demographic dividend,LTE,2002,3724851807.7927403
11229,Lithuania,LTU,2002,14278357.283741899
11230,Luxembourg,LUX,2002,23616328.8161114
11231,Latvia,LVA,2002,9529948.840381991
11232,"Macao SAR, China",MAC,2002,7322677.8201010795
11234,Morocco,MAR,2002,42236836.820615195
11235,Monaco,MCO,2002,2905840.86203651
11236,Moldova,MDA,2002,1661818.1684226
11237,Madagascar,MDG,2002,4397254.60761164
11238,Maldives,MDV,2002,897031.25
11239,Middle East & North Africa,MEA,2002,966760695.57312
11240,Mexico,MEX,2002,772106378.9353771
11241,Marshall Islands,MHL,2002,131738.2
11242,Middle income,MIC,2002,6046010592.19735
11243,North Macedonia,MKD,2002,4018365.2474444397
11244,Mali,MLI,2002,3889758.02373699
11245,Malta,MLT,2002,4689832.68983269
11246,Myanmar,MMR,2002,6777632.5120781
11247,Middle East & North Africa (excluding high income),MNA,2002,453579866.07370293
11248,Montenegro,MNE,2002,1284685.05052413
11249,Mongolia,MNG,2002,1396555.71997409
11250,Northern Mariana Islands,MNP,2002,1284000.0
11251,Mozambique,MOZ,2002,5623299.277810629
11252,Mauritania,MRT,2002,1324427.09364501
11253,Mauritius,MUS,2002,4841310.23963687
11254,Malawi,MWI,2002,3495748.39763025
11255,Malaysia,MYS,2002,100845526.315789
11256,North America,NAC,2002,11698306960.6465
11257,Namibia,NAM,2002,3275669.88909655
11259,Niger,NER,2002,2170481.50886916
11260,Nigeria,NGA,2002,95385819.3205737
11261,Nicaragua,NIC,2002,5224213.017543861
11262,Netherlands,NLD,2002,471613965.744401
11263,Norway,NOR,2002,195524186.477617
11264,Nepal,NPL,2002,6050875.80666403
11266,New Zealand,NZL,2002,66627729.3114495
11267,OECD members,OED,2002,28314318837.7658
11268,Oman,OMN,2002,20142782.834850498
11269,Other small states,OSS,2002,98101207.7506247
