,Year,Country.Code,Commodity.Code,Animal.health,Consumer.information,Cost.saving,Food.safety,Harmonization,Labelling,Lower.barriers.to.trade,National.security.requirements,Not.specified,Other,Plant.protection,Prevention.of.deceptive.practices.and.consumer.protection,Protect.humans.from.animal.plant.pest.or.disease,Protect.territory.from.other.damage.from.pests,Protection.of.animal.or.plant.life.or.health,Protection.of.Human.health.or.Safety,Protection.of.the.environment,Quality.requirements,Trade.Value..US..,gdp_d,gdp_o,comrelig,gatt_d,gatt_o,eu_d,Origin,distw,ln_gdp_o,ln_gdp_d,ln_trade,ln_dist,contig,ln_Tariff
4908,2012,ECU,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4909,2012,ECU,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4910,2012,ECU,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4911,2012,ECU,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4912,2012,ECU,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4913,2012,ECU,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4914,2012,ECU,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4915,2012,ECU,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4916,2012,ECU,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4917,2012,ECU,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4918,2012,ECU,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4919,2012,ECU,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4920,2012,ECU,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4921,2012,ECU,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4922,2012,ECU,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4923,2012,ECU,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4924,2012,ECU,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4925,2012,ECU,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4926,2012,ECU,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4927,2012,ECU,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4928,2012,ECU,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4929,2012,ECU,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4948,2012,EEC,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4972,2012,EEC,10,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4973,2012,EEC,12,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4974,2012,EEC,12,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4975,2012,EEC,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4976,2012,EEC,12,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4977,2012,EEC,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4978,2012,EEC,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4979,2012,EEC,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4980,2012,EEC,15,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,57566,87623409664.0,2248780808192.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.441409322258302,25.196314032795502,10.9606873946237,8.35837152575486,0,0.0
4986,2012,EGY,10,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,57566,262831915008.0,2248780808192.0,0.0026540002,1.0,1.0,0.0,BRA,9757.794126802059,28.441409322258302,26.294780558375102,10.9606873946237,9.18582164226452,0,0.0
4987,2012,EGY,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57566,262831915008.0,2248780808192.0,0.0026540002,1.0,1.0,0.0,BRA,9757.794126802059,28.441409322258302,26.294780558375102,10.9606873946237,9.18582164226452,0,0.0
4997,2012,GUY,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,57566,2851154176.0,2248780808192.0,0.16533001,1.0,1.0,0.0,BRA,3185.54111203098,28.441409322258302,21.7709897232822,10.9606873946237,8.066377447463209,0,0.0
5004,2012,IDN,7,0,0,0,1,0,0,0,0,0,0,4,0,3,3,0,0,0,0,125463,876719374336.0,2248780808192.0,0.026060002000000002,1.0,1.0,0.0,BRA,16024.3655503036,28.441409322258302,27.4994527944595,11.7397661733687,9.681865689760409,0,1.25276296849537
5005,2012,IDN,8,0,0,0,1,0,0,0,0,0,0,4,0,3,3,0,0,0,0,208194,876719374336.0,2248780808192.0,0.026060002000000002,1.0,1.0,0.0,BRA,16024.3655503036,28.441409322258302,27.4994527944595,12.2462256163039,9.681865689760409,0,1.9473377010464998
5006,2012,IDN,10,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,208194,876719374336.0,2248780808192.0,0.026060002000000002,1.0,1.0,0.0,BRA,16024.3655503036,28.441409322258302,27.4994527944595,12.2462256163039,9.681865689760409,0,0.0
5007,2012,IDN,10,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,208194,876719374336.0,2248780808192.0,0.026060002000000002,1.0,1.0,0.0,BRA,16024.3655503036,28.441409322258302,27.4994527944595,12.2462256163039,9.681865689760409,0,0.0
5008,2012,IDN,10,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,208194,876719374336.0,2248780808192.0,0.026060002000000002,1.0,1.0,0.0,BRA,16024.3655503036,28.441409322258302,27.4994527944595,12.2462256163039,9.681865689760409,0,0.0
5009,2012,IDN,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,208194,876719374336.0,2248780808192.0,0.026060002000000002,1.0,1.0,0.0,BRA,16024.3655503036,28.441409322258302,27.4994527944595,12.2462256163039,9.681865689760409,0,0.0
5044,2012,IND,6,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,243004,1858744745984.0,2248780808192.0,0.01197,1.0,1.0,0.0,BRA,13949.7150523209,28.441409322258302,28.250922508077398,12.4008331830926,9.54321436068397,0,3.43398720448515
5045,2012,IND,7,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,18469626,1858744745984.0,2248780808192.0,0.01197,1.0,1.0,0.0,BRA,13949.7150523209,28.441409322258302,28.250922508077398,16.7316381029179,9.54321436068397,0,3.43398720448515
5046,2012,IND,8,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,67389,1858744745984.0,2248780808192.0,0.01197,1.0,1.0,0.0,BRA,13949.7150523209,28.441409322258302,28.250922508077398,11.118237078833301,9.54321436068397,0,3.9318256327243297
5054,2012,ISL,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67389,14182615040.0,2248780808192.0,0.044786,1.0,1.0,0.0,BRA,9397.48168901215,28.441409322258302,23.375282758537,11.118237078833301,9.148197026940789,0,0.0
5055,2012,ISL,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51898,14182615040.0,2248780808192.0,0.044786,1.0,1.0,0.0,BRA,9397.48168901215,28.441409322258302,23.375282758537,10.857035532765998,9.148197026940789,0,0.0
5056,2012,ISL,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51898,14182615040.0,2248780808192.0,0.044786,1.0,1.0,0.0,BRA,9397.48168901215,28.441409322258302,23.375282758537,10.857035532765998,9.148197026940789,0,0.0
5057,2012,ISL,6,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,51898,14182615040.0,2248780808192.0,0.044786,1.0,1.0,0.0,BRA,9397.48168901215,28.441409322258302,23.375282758537,10.857035532765998,9.148197026940789,0,0.0
5090,2012,JPN,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5091,2012,JPN,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5092,2012,JPN,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5093,2012,JPN,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5094,2012,JPN,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5095,2012,JPN,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5154,2012,JPN,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5155,2012,JPN,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5156,2012,JPN,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5157,2012,JPN,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5158,2012,JPN,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5159,2012,JPN,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5160,2012,JPN,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5161,2012,JPN,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5162,2012,JPN,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5163,2012,JPN,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5164,2012,JPN,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5165,2012,JPN,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5166,2012,JPN,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5167,2012,JPN,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5168,2012,JPN,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5169,2012,JPN,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5170,2012,JPN,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5171,2012,JPN,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5172,2012,JPN,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5173,2012,JPN,15,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5174,2012,JPN,15,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5175,2012,JPN,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5176,2012,JPN,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5177,2012,JPN,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5178,2012,JPN,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5179,2012,JPN,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904931,5954476703744.0,2248780808192.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,28.441409322258302,29.4151644397686,13.7156139766815,9.7971254019506,0,0.0
5189,2012,KOR,2,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,172113904,1222807126016.0,2248780808192.0,0.039122000000000004,1.0,1.0,0.0,BRA,17793.039094749398,28.441409322258302,27.832170254568,18.9636670481566,9.78656259770272,0,3.11706455872152
5190,2012,KOR,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7866236,1222807126016.0,2248780808192.0,0.039122000000000004,1.0,1.0,0.0,BRA,17793.039094749398,28.441409322258302,27.832170254568,15.8780902340664,9.78656259770272,0,2.49897390699944
5191,2012,KOR,4,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,177059,1222807126016.0,2248780808192.0,0.039122000000000004,1.0,1.0,0.0,BRA,17793.039094749398,28.441409322258302,27.832170254568,12.084238289346098,9.78656259770272,0,2.19722457733622
5192,2012,KOR,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177059,1222807126016.0,2248780808192.0,0.039122000000000004,1.0,1.0,0.0,BRA,17793.039094749398,28.441409322258302,27.832170254568,12.084238289346098,9.78656259770272,0,0.0
5193,2012,KOR,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177059,1222807126016.0,2248780808192.0,0.039122000000000004,1.0,1.0,0.0,BRA,17793.039094749398,28.441409322258302,27.832170254568,12.084238289346098,9.78656259770272,0,0.0
5202,2012,MAR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177059,95903686656.0,2248780808192.0,0.0027500002000000003,1.0,1.0,0.0,BRA,7057.32600471764,28.441409322258302,25.2866102608081,12.084238289346098,8.861821505869449,0,0.0
5203,2012,MAR,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180681,95903686656.0,2248780808192.0,0.0027500002000000003,1.0,1.0,0.0,BRA,7057.32600471764,28.441409322258302,25.2866102608081,13.981601948617001,8.861821505869449,0,4.86914853174064
5204,2012,MAR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196528,95903686656.0,2248780808192.0,0.0027500002000000003,1.0,1.0,0.0,BRA,7057.32600471764,28.441409322258302,25.2866102608081,12.188560193778901,8.861821505869449,0,3.51154543883102
5205,2012,MAR,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196528,95903686656.0,2248780808192.0,0.0027500002000000003,1.0,1.0,0.0,BRA,7057.32600471764,28.441409322258302,25.2866102608081,12.188560193778901,8.861821505869449,0,0.0
5211,2012,NIC,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,196528,10644947968.0,2248780808192.0,0.833226,1.0,1.0,0.0,BRA,5695.20615164948,28.441409322258302,23.0883512473513,12.188560193778901,8.64738007393543,0,0.0
5212,2012,NIC,10,7,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,196528,10644947968.0,2248780808192.0,0.833226,1.0,1.0,0.0,BRA,5695.20615164948,28.441409322258302,23.0883512473513,12.188560193778901,8.64738007393543,0,0.0
5215,2012,NPL,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196528,19206801408.0,2248780808192.0,3.0000001000000004e-05,1.0,1.0,0.0,BRA,14768.8673411896,28.441409322258302,23.678530293252003,12.188560193778901,9.60027668613867,0,1.79175946922805
5224,2012,NPL,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196528,19206801408.0,2248780808192.0,3.0000001000000004e-05,1.0,1.0,0.0,BRA,14768.8673411896,28.441409322258302,23.678530293252003,12.188560193778901,9.60027668613867,0,0.0
5225,2012,NZL,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196528,171461394432.0,2248780808192.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.441409322258302,25.8676239728596,12.188560193778901,9.4260493802222,0,0.0
5229,2012,NZL,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,196528,171461394432.0,2248780808192.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.441409322258302,25.8676239728596,12.188560193778901,9.4260493802222,0,0.0
5233,2012,NZL,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,196528,171461394432.0,2248780808192.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,28.441409322258302,25.8676239728596,12.188560193778901,9.4260493802222,0,0.0
5235,2012,OMN,10,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,196528,77497270272.0,2248780808192.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,28.441409322258302,25.073508550388603,12.188560193778901,9.39377616389522,0,0.0
5239,2012,OMN,10,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,196528,77497270272.0,2248780808192.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,28.441409322258302,25.073508550388603,12.188560193778901,9.39377616389522,0,0.0
5240,2012,OMN,10,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,196528,77497270272.0,2248780808192.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,28.441409322258302,25.073508550388603,12.188560193778901,9.39377616389522,0,0.0
5242,2012,PER,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3167314,192628490240.0,2248780808192.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,28.441409322258302,25.984029249773602,14.968394468064199,8.18656900358342,0,0.0
